OTU_ID,Kingdom,Phylum,Class,Order,Family ,Genus,Species,Label
FOTU_1903,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1903_unidentified
FOTU_1901,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,unidentified,FOTU_1901_Phlebia
FOTU_1902,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,unidentified,Powellomycetaceae_sp,FOTU_1902_Powellomycetaceae
FOTU_1907,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1907_unidentified
FOTU_1908,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1908_unidentified
FOTU_1904,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,Spizellomycetales_sp,FOTU_1904_Spizellomycetales
FOTU_1906,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1906_unidentified
FOTU_1895,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1895_unidentified
FOTU_1897,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Pervetustaceae,Pervetustus,Pervetustus_sp,FOTU_1897_Pervetustus_sp
FOTU_1910,Fungi,Basidiomycota,unidentified,unidentified,unidentified,unidentified,Basidiomycota_sp,FOTU_1910_Basidiomycota
FOTU_1911,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,Chaetothyriales_sp,FOTU_1911_Chaetothyriales
FOTU_1912,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1912_unidentified
FOTU_1918,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1918_unidentified
FOTU_1915,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1915_unidentified
FOTU_1905,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_terreus,FOTU_1905_Aspergillus_terreus
FOTU_1917,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1917_unidentified
FOTU_1909,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,unidentified,unidentified,FOTU_1909_Lycoperdaceae
FOTU_1913,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1913_unidentified
FOTU_1925,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1925_unidentified
FOTU_1920,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1920_unidentified
FOTU_1921,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1921_unidentified
FOTU_1923,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1923_unidentified
FOTU_1924,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1924_unidentified
FOTU_1914,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1914_Fungi
FOTU_1916,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania_sp,FOTU_1916_Nemania_sp
FOTU_1922,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1922_unidentified
FOTU_1926,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,unidentified,FOTU_1926_Mock
FOTU_1919,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,mock1,FOTU_1919_mock1
FOTU_1934,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1934_unidentified
FOTU_1935,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1935_unidentified
FOTU_1928,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1928_unidentified
FOTU_1929,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS07,unidentified,unidentified,GS07_sp,FOTU_1929_GS07
FOTU_1927,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_mucilaginosa,FOTU_1927_Rhodotorula_mucilaginosa
FOTU_1933,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1933_unidentified
FOTU_1938,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1938_unidentified
FOTU_1941,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1941_unidentified
FOTU_1942,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1942_unidentified
FOTU_1932,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,unidentified,FOTU_1932_Diaporthe
FOTU_1937,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1937_unidentified
FOTU_1939,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1939_unidentified
FOTU_1944,Fungi,Basidiomycota,Pucciniomycetes,Platygloeales,Eocronartiaceae,Eocronartium,Eocronartium_sp,FOTU_1944_Eocronartium_sp
FOTU_1940,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1940_unidentified
FOTU_1945,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1945_unidentified
FOTU_1931,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1931_Fungi
FOTU_1936,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified,FOTU_1936_Hypocreales
FOTU_1949,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1949_unidentified
FOTU_1930,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Nigrograna,Nigrograna_sp,FOTU_1930_Nigrograna_sp
FOTU_1951,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1951_unidentified
FOTU_1946,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1946_unidentified
FOTU_1943,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1943_unidentified
FOTU_1948,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,unidentified,unidentified,FOTU_1948_Lycoperdaceae
FOTU_1955,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1955_unidentified
FOTU_1956,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1956_unidentified
FOTU_1952,Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Ramicandelaber,unidentified,FOTU_1952_Ramicandelaber
FOTU_1947,Fungi,Ascomycota,Sordariomycetes,Sordariomycetes_ord_Incertae_sedis,Sordariomycetes_fam_Incertae_sedis,Pleurophragmium,Pleurophragmium_bambusinum,FOTU_1947_Pleurophragmium_bambusinum
FOTU_1953,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1953_unidentified
FOTU_1958,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1958_unidentified
FOTU_1960,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1960_unidentified
FOTU_1950,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1950_Fungi
FOTU_1962,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_1962_Dothideomycetes
FOTU_1957,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1957_unidentified
FOTU_1963,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1963_unidentified
FOTU_1954,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Daldinia,Daldinia_korfii,FOTU_1954_Daldinia_korfii
FOTU_1959,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,unidentified,unidentified,unidentified,FOTU_1959_Archaeosporales
FOTU_1964,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1964_Fungi
FOTU_1961,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,unidentified,FOTU_1961_Chaetothyriales
FOTU_1965,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1965_Chytridiomycota
FOTU_1968,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,FOTU_1968_Rozellomycota
FOTU_1971,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1971_unidentified
FOTU_1972,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,unidentified,unidentified,Rhizophydiales_sp,FOTU_1972_Rhizophydiales
FOTU_1966,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmotrema,Parmotrema_austrosinense,FOTU_1966_Parmotrema_austrosinense
FOTU_1969,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1969_Fungi
FOTU_1973,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1973_Fungi
FOTU_1977,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1977_unidentified
FOTU_1974,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1974_unidentified
FOTU_1975,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1975_Fungi
FOTU_1976,Fungi,Mucoromycota,Endogonomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_1976_Endogonomycetes
FOTU_1978,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1978_unidentified
FOTU_1981,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1981_unidentified
FOTU_1979,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1979_unidentified
FOTU_1984,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Neobulgaria,Neobulgaria_sp,FOTU_1984_Neobulgaria_sp
FOTU_1986,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Perenniporia,Perenniporia_subacida,FOTU_1986_Perenniporia_subacida
FOTU_1970,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,unidentified,unidentified,FOTU_1970_Xylariaceae
FOTU_1988,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1988_unidentified
FOTU_1967,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,unidentified,unidentified,FOTU_1967_Saccharomycetales_fam_Incertae_sedis
FOTU_1980,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,unidentified,FOTU_1980_Trichoderma
FOTU_1982,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Pseudocoleophoma,unidentified,FOTU_1982_Pseudocoleophoma
FOTU_1983,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1983_Fungi
FOTU_1985,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1985_unidentified
FOTU_1987,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1987_unidentified
FOTU_1991,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1991_unidentified
FOTU_1989,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1989_Fungi
FOTU_1993,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_1993_Fungi
FOTU_1995,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1995_unidentified
FOTU_1992,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1992_unidentified
FOTU_1990,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1990_Chytridiomycota
FOTU_1996,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1996_unidentified
FOTU_1994,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Chlamydocillium,Chlamydocillium_cyanophilum,FOTU_1994_Chlamydocillium_cyanophilum
FOTU_1999,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_1999_unidentified
FOTU_1998,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Conlarium,Conlarium_sp,FOTU_1998_Conlarium_sp
FOTU_2001,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales_sp,FOTU_2001_Hypocreales
FOTU_2000,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2000_unidentified
FOTU_2003,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_sp,FOTU_2003_Clavispora_sp
FOTU_2007,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2007_unidentified
FOTU_2004,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,Stachybotrys_limonispora,FOTU_2004_Stachybotrys_limonispora
FOTU_1997,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Condenascus,Condenascus_tortuosus,FOTU_1997_Condenascus_tortuosus
FOTU_2009,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2009_unidentified
FOTU_2002,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2002_unidentified
FOTU_2011,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola_sp,FOTU_2011_Parasola_sp
FOTU_2010,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,FOTU_2010_Saccharomyces_cerevisiae
FOTU_2006,Fungi,Basidiomycota,Agaricomycetes,Boletales,Pisolithaceae,Pisolithus,Pisolithus_arhizus,FOTU_2006_Pisolithus_arhizus
FOTU_2014,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Galiella,Galiella_rufa,FOTU_2014_Galiella_rufa
FOTU_2008,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,unidentified,Lasiosphaeriaceae_sp,FOTU_2008_Lasiosphaeriaceae
FOTU_2012,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Wojnowiciella,unidentified,FOTU_2012_Wojnowiciella
FOTU_2013,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,Chaetothyriales_sp,FOTU_2013_Chaetothyriales
FOTU_2017,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2017_unidentified
FOTU_2015,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Capnodiaceae,Antennariella,Antennariella_placitae,FOTU_2015_Antennariella_placitae
FOTU_2005,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Tetraplosphaeriaceae,Tetraploa,Tetraploa_sp,FOTU_2005_Tetraploa_sp
FOTU_2022,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2022_unidentified
FOTU_2018,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2018_unidentified
FOTU_2019,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,Steccherinum,Steccherinum_sp,FOTU_2019_Steccherinum_sp
FOTU_2020,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2020_unidentified
FOTU_2021,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2021_Fungi
FOTU_2016,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2016_unidentified
FOTU_2025,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp,FOTU_2025_Sordariomycetes
FOTU_2026,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,unidentified,FOTU_2026_Bipolaris
FOTU_2033,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2033_unidentified
FOTU_2027,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2027_unidentified
FOTU_2023,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Pseudochaetosphaeronema,Pseudochaetosphaeronema_sp,FOTU_2023_Pseudochaetosphaeronema_sp
FOTU_2024,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiales_fam_Incertae_sedis,Sakaguchia,Sakaguchia_dacryoidea,FOTU_2024_Sakaguchia_dacryoidea
FOTU_2029,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,unidentified,unidentified,unidentified,FOTU_2029_Coniochaetales
FOTU_2036,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_2036_Agaricomycetes
FOTU_2028,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,FOTU_2028_Sordariales
FOTU_2030,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2030_unidentified
FOTU_2034,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unidentified,Pezizaceae_sp,FOTU_2034_Pezizaceae
FOTU_2031,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Thyridariaceae,unidentified,unidentified,FOTU_2031_Thyridariaceae
FOTU_2038,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2038_unidentified
FOTU_2037,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2037_unidentified
FOTU_2042,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2042_unidentified
FOTU_2039,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2039_Fungi
FOTU_2040,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2040_unidentified
FOTU_2041,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2041_unidentified
FOTU_2032,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Westerdykella,Westerdykella_sp,FOTU_2032_Westerdykella_sp
FOTU_2049,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2049_unidentified
FOTU_2035,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_2035_Fungi
FOTU_2043,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales_sp,FOTU_2043_Pleosporales
FOTU_2045,Fungi,Basidiomycota,Agaricomycetes,unidentified,unidentified,unidentified,Agaricomycetes_sp,FOTU_2045_Agaricomycetes
